product_id,category,product_name,location_id,year,month,original_value,original_unit,original_currency,price_mad,price_usd,price_real_mad,confidence,precision,collection_method,source_id
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2024,5,131.1548,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2024,6,131.7653,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2024,7,130.9513,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2024,8,133.3933,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2024,9,133.2916,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2024,10,132.5793,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2024,11,132.0706,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2024,12,131.7653,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2025,1,133.9021,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2025,2,134.7161,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2025,3,133.6986,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2025,4,132.7828,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2025,5,131.6636,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2025,6,132.7828,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2025,7,132.0706,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2025,8,133.5968,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2025,9,133.8003,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2025,10,131.9688,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2025,11,130.1373,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-FOOD,Indices,Food Price Index,MA-NATIONAL,2025,12,129.7304,index_point,index,,,,institutional,exact,file_download,FAOSTAT
CPI-NATIONAL,Indices,Consumer Price Index,MA-NATIONAL,1960,,9.9428,index_point,index,,,,institutional,exact,api,WORLDBANK
CPI-NATIONAL,Indices,Consumer Price Index,MA-NATIONAL,1961,,10.1181,index_point,index,,,,institutional,exact,api,WORLDBANK
CPI-NATIONAL,Indices,Consumer Price Index,MA-NATIONAL,1962,,10.6338,index_point,index,,,,institutional,exact,api,WORLDBANK
CPI-NATIONAL,Indices,Consumer Price Index,MA-NATIONAL,1963,,11.2399,index_point,index,,,,institutional,exact,api,WORLDBANK
CPI-NATIONAL,Indices,Consumer Price Index,MA-NATIONAL,1964,,11.6919,index_point,index,,,,institutional,exact,api,WORLDBANK
CPI-NATIONAL,Indices,Consumer Price Index,MA-NATIONAL,1965,,12.0991,index_point,index,,,,institutional,exact,api,WORLDBANK
CPI-NATIONAL,Indices,Consumer Price Index,MA-NATIONAL,1966,,11.9765,index_point,index,,,,institutional,exact,api,WORLDBANK
CPI-NATIONAL,Indices,Consumer Price Index,MA-NATIONAL,1967,,11.8869,index_point,index,,,,institutional,exact,api,WORLDBANK
CPI-NATIONAL,Indices,Consumer Price Index,MA-NATIONAL,1968,,11.9388,index_point,index,,,,institutional,exact,api,WORLDBANK
CPI-NATIONAL,Indices,Consumer Price Index,MA-NATIONAL,1969,,12.2909,index_point,index,,,,institutional,exact,api,WORLDBANK
CPI-NATIONAL,Indices,Consumer Price Index,MA-NATIONAL,1970,,12.4482,index_point,index,,,,institutional,exact,api,WORLDBANK
CPI-NATIONAL,Indices,Consumer Price Index,MA-NATIONAL,1971,,12.9654,index_point,index,,,,institutional,exact,api,WORLDBANK
CPI-NATIONAL,Indices,Consumer Price Index,MA-NATIONAL,1972,,13.4528,index_point,index,,,,institutional,exact,api,WORLDBANK
CPI-NATIONAL,Indices,Consumer Price Index,MA-NATIONAL,1973,,14.0023,index_point,index,,,,institutional,exact,api,WORLDBANK
CPI-NATIONAL,Indices,Consumer Price Index,MA-NATIONAL,1974,,16.4607,index_point,index,,,,institutional,exact,api,WORLDBANK
CPI-NATIONAL,Indices,Consumer Price Index,MA-NATIONAL,1975,,17.7641,index_point,index,,,,institutional,exact,api,WORLDBANK
CPI-NATIONAL,Indices,Consumer Price Index,MA-NATIONAL,1976,,19.2744,index_point,index,,,,institutional,exact,api,WORLDBANK
CPI-NATIONAL,Indices,Consumer Price Index,MA-NATIONAL,1977,,21.7024,index_point,index,,,,institutional,exact,api,WORLDBANK
CPI-NATIONAL,Indices,Consumer Price Index,MA-NATIONAL,1978,,23.8110,index_point,index,,,,institutional,exact,api,WORLDBANK
CPI-NATIONAL,Indices,Consumer Price Index,MA-NATIONAL,1979,,25.7948,index_point,index,,,,institutional,exact,api,WORLDBANK
CPI-NATIONAL,Indices,Consumer Price Index,MA-NATIONAL,1980,,28.2217,index_point,index,,,,institutional,exact,api,WORLDBANK
CPI-NATIONAL,Indices,Consumer Price Index,MA-NATIONAL,1981,,31.7473,index_point,index,,,,institutional,exact,api,WORLDBANK
CPI-NATIONAL,Indices,Consumer Price Index,MA-NATIONAL,1982,,35.0896,index_point,index,,,,institutional,exact,api,WORLDBANK
CPI-NATIONAL,Indices,Consumer Price Index,MA-NATIONAL,1983,,37.2679,index_point,index,,,,institutional,exact,api,WORLDBANK
CPI-NATIONAL,Indices,Consumer Price Index,MA-NATIONAL,1984,,41.9069,index_point,index,,,,institutional,exact,api,WORLDBANK
CPI-NATIONAL,Indices,Consumer Price Index,MA-NATIONAL,1985,,45.1457,index_point,index,,,,institutional,exact,api,WORLDBANK
CPI-NATIONAL,Indices,Consumer Price Index,MA-NATIONAL,1986,,49.0885,index_point,index,,,,institutional,exact,api,WORLDBANK
CPI-NATIONAL,Indices,Consumer Price Index,MA-NATIONAL,1987,,50.4133,index_point,index,,,,institutional,exact,api,WORLDBANK
CPI-NATIONAL,Indices,Consumer Price Index,MA-NATIONAL,1988,,51.6076,index_point,index,,,,institutional,exact,api,WORLDBANK
CPI-NATIONAL,Indices,Consumer Price Index,MA-NATIONAL,1989,,53.2900,index_point,index,,,,institutional,exact,api,WORLDBANK
CPI-NATIONAL,Indices,Consumer Price Index,MA-NATIONAL,1990,,56.9044,index_point,index,,,,institutional,exact,api,WORLDBANK
CPI-NATIONAL,Indices,Consumer Price Index,MA-NATIONAL,1991,,61.4489,index_point,index,,,,institutional,exact,api,WORLDBANK
CPI-NATIONAL,Indices,Consumer Price Index,MA-NATIONAL,1992,,64.9762,index_point,index,,,,institutional,exact,api,WORLDBANK
CPI-NATIONAL,Indices,Consumer Price Index,MA-NATIONAL,1993,,68.3440,index_point,index,,,,institutional,exact,api,WORLDBANK
CPI-NATIONAL,Indices,Consumer Price Index,MA-NATIONAL,1994,,71.8580,index_point,index,,,,institutional,exact,api,WORLDBANK
CPI-NATIONAL,Indices,Consumer Price Index,MA-NATIONAL,1995,,76.2583,index_point,index,,,,institutional,exact,api,WORLDBANK
CPI-NATIONAL,Indices,Consumer Price Index,MA-NATIONAL,1996,,78.5360,index_point,index,,,,institutional,exact,api,WORLDBANK
CPI-NATIONAL,Indices,Consumer Price Index,MA-NATIONAL,1997,,79.3514,index_point,index,,,,institutional,exact,api,WORLDBANK
CPI-NATIONAL,Indices,Consumer Price Index,MA-NATIONAL,1998,,81.5360,index_point,index,,,,institutional,exact,api,WORLDBANK
CPI-NATIONAL,Indices,Consumer Price Index,MA-NATIONAL,1999,,82.0944,index_point,index,,,,institutional,exact,api,WORLDBANK
CPI-NATIONAL,Indices,Consumer Price Index,MA-NATIONAL,2000,,83.6498,index_point,index,,,,institutional,exact,api,WORLDBANK
CPI-NATIONAL,Indices,Consumer Price Index,MA-NATIONAL,2001,,84.1682,index_point,index,,,,institutional,exact,api,WORLDBANK
CPI-NATIONAL,Indices,Consumer Price Index,MA-NATIONAL,2002,,86.5212,index_point,index,,,,institutional,exact,api,WORLDBANK
CPI-NATIONAL,Indices,Consumer Price Index,MA-NATIONAL,2003,,87.5316,index_point,index,,,,institutional,exact,api,WORLDBANK
CPI-NATIONAL,Indices,Consumer Price Index,MA-NATIONAL,2004,,88.8388,index_point,index,,,,institutional,exact,api,WORLDBANK
CPI-NATIONAL,Indices,Consumer Price Index,MA-NATIONAL,2005,,89.7118,index_point,index,,,,institutional,exact,api,WORLDBANK
CPI-NATIONAL,Indices,Consumer Price Index,MA-NATIONAL,2006,,92.6586,index_point,index,,,,institutional,exact,api,WORLDBANK
CPI-NATIONAL,Indices,Consumer Price Index,MA-NATIONAL,2007,,94.5508,index_point,index,,,,institutional,exact,api,WORLDBANK
CPI-NATIONAL,Indices,Consumer Price Index,MA-NATIONAL,2008,,98.0632,index_point,index,,,,institutional,exact,api,WORLDBANK
CPI-NATIONAL,Indices,Consumer Price Index,MA-NATIONAL,2009,,99.0162,index_point,index,,,,institutional,exact,api,WORLDBANK
CPI-NATIONAL,Indices,Consumer Price Index,MA-NATIONAL,2010,,100.0000,index_point,index,,,,institutional,exact,api,WORLDBANK
CPI-NATIONAL,Indices,Consumer Price Index,MA-NATIONAL,2011,,100.9069,index_point,index,,,,institutional,exact,api,WORLDBANK
CPI-NATIONAL,Indices,Consumer Price Index,MA-NATIONAL,2012,,102.2057,index_point,index,,,,institutional,exact,api,WORLDBANK
CPI-NATIONAL,Indices,Consumer Price Index,MA-NATIONAL,2013,,104.1279,index_point,index,,,,institutional,exact,api,WORLDBANK
CPI-NATIONAL,Indices,Consumer Price Index,MA-NATIONAL,2014,,104.5884,index_point,index,,,,institutional,exact,api,WORLDBANK
CPI-NATIONAL,Indices,Consumer Price Index,MA-NATIONAL,2015,,106.2178,index_point,index,,,,institutional,exact,api,WORLDBANK
CPI-NATIONAL,Indices,Consumer Price Index,MA-NATIONAL,2016,,107.9548,index_point,index,,,,institutional,exact,api,WORLDBANK
CPI-NATIONAL,Indices,Consumer Price Index,MA-NATIONAL,2017,,108.7695,index_point,index,,,,institutional,exact,api,WORLDBANK
CPI-NATIONAL,Indices,Consumer Price Index,MA-NATIONAL,2018,,110.7316,index_point,index,,,,institutional,exact,api,WORLDBANK
CPI-NATIONAL,Indices,Consumer Price Index,MA-NATIONAL,2019,,111.0676,index_point,index,,,,institutional,exact,api,WORLDBANK
CPI-NATIONAL,Indices,Consumer Price Index,MA-NATIONAL,2020,,111.8517,index_point,index,,,,institutional,exact,api,WORLDBANK
CPI-NATIONAL,Indices,Consumer Price Index,MA-NATIONAL,2021,,113.4198,index_point,index,,,,institutional,exact,api,WORLDBANK
CPI-NATIONAL,Indices,Consumer Price Index,MA-NATIONAL,2022,,120.9702,index_point,index,,,,institutional,exact,api,WORLDBANK
CPI-NATIONAL,Indices,Consumer Price Index,MA-NATIONAL,2023,,128.3386,index_point,index,,,,institutional,exact,api,WORLDBANK
CPI-NATIONAL,Indices,Consumer Price Index,MA-NATIONAL,2024,,129.6031,index_point,index,,,,institutional,exact,api,WORLDBANK
CPI-NATIONAL,Indices,Consumer Price Index,MA-NATIONAL,2025,,130.5128,index_point,index,,,,institutional,exact,api,WORLDBANK
DAIRY-MILK-RAW,Dairy,Milk,MA-NATIONAL,1991,,296.3000,USD/tonne,USD,2.5808,0.2963,4.5682,official,exact,file_download,FAOSTAT
DAIRY-MILK-RAW,Dairy,Milk,MA-NATIONAL,1991,,84.9100,index_point,index,,,,estimated,exact,file_download,FAOSTAT
DAIRY-MILK-RAW,Dairy,Milk,MA-NATIONAL,1991,,2580.0000,MAD/tonne,MAD,2.5800,0.2962,4.5668,official,exact,file_download,FAOSTAT
DAIRY-MILK-RAW,Dairy,Milk,MA-NATIONAL,1992,,2840.0000,MAD/tonne,MAD,2.8400,0.3326,4.7541,official,exact,file_download,FAOSTAT
DAIRY-MILK-RAW,Dairy,Milk,MA-NATIONAL,1992,,93.4700,index_point,index,,,,estimated,exact,file_download,FAOSTAT
DAIRY-MILK-RAW,Dairy,Milk,MA-NATIONAL,1992,,332.6000,USD/tonne,USD,2.8404,0.3326,4.7548,official,exact,file_download,FAOSTAT
DAIRY-MILK-RAW,Dairy,Milk,MA-NATIONAL,1993,,93.4700,index_point,index,,,,estimated,exact,file_download,FAOSTAT
DAIRY-MILK-RAW,Dairy,Milk,MA-NATIONAL,1993,,305.4000,USD/tonne,USD,2.8402,0.3054,4.5202,official,exact,file_download,FAOSTAT
DAIRY-MILK-RAW,Dairy,Milk,MA-NATIONAL,1993,,2840.0000,MAD/tonne,MAD,2.8400,0.3054,4.5199,official,exact,file_download,FAOSTAT
DAIRY-MILK-RAW,Dairy,Milk,MA-NATIONAL,1994,,2940.0000,MAD/tonne,MAD,2.9400,0.3196,4.4502,official,exact,file_download,FAOSTAT
DAIRY-MILK-RAW,Dairy,Milk,MA-NATIONAL,1994,,319.5000,USD/tonne,USD,2.9394,0.3195,4.4493,official,exact,file_download,FAOSTAT
DAIRY-MILK-RAW,Dairy,Milk,MA-NATIONAL,1994,,96.7600,index_point,index,,,,estimated,exact,file_download,FAOSTAT
DAIRY-MILK-RAW,Dairy,Milk,MA-NATIONAL,1995,,351.3000,USD/tonne,USD,3.0001,0.3513,4.2791,official,exact,file_download,FAOSTAT
DAIRY-MILK-RAW,Dairy,Milk,MA-NATIONAL,1995,,98.7400,index_point,index,,,,estimated,exact,file_download,FAOSTAT
DAIRY-MILK-RAW,Dairy,Milk,MA-NATIONAL,1995,,3000.0000,MAD/tonne,MAD,3.0000,0.3513,4.2790,official,exact,file_download,FAOSTAT
DAIRY-MILK-RAW,Dairy,Milk,MA-NATIONAL,1996,,3000.0000,MAD/tonne,MAD,3.0000,0.3440,4.1549,official,exact,file_download,FAOSTAT
DAIRY-MILK-RAW,Dairy,Milk,MA-NATIONAL,1996,,344.2000,USD/tonne,USD,3.0014,0.3442,4.1569,official,exact,file_download,FAOSTAT
DAIRY-MILK-RAW,Dairy,Milk,MA-NATIONAL,1996,,98.7400,index_point,index,,,,estimated,exact,file_download,FAOSTAT
DAIRY-MILK-RAW,Dairy,Milk,MA-NATIONAL,1997,,98.7400,index_point,index,,,,estimated,exact,file_download,FAOSTAT
DAIRY-MILK-RAW,Dairy,Milk,MA-NATIONAL,1997,,314.9000,USD/tonne,USD,3.0010,0.3149,4.1136,official,exact,file_download,FAOSTAT
DAIRY-MILK-RAW,Dairy,Milk,MA-NATIONAL,1997,,3000.0000,MAD/tonne,MAD,3.0000,0.3148,4.1122,official,exact,file_download,FAOSTAT
DAIRY-MILK-RAW,Dairy,Milk,MA-NATIONAL,1998,,98.7400,index_point,index,,,,estimated,exact,file_download,FAOSTAT
DAIRY-MILK-RAW,Dairy,Milk,MA-NATIONAL,1998,,3000.0000,MAD/tonne,MAD,3.0000,0.3125,4.0020,official,exact,file_download,FAOSTAT
DAIRY-MILK-RAW,Dairy,Milk,MA-NATIONAL,1998,,312.4000,USD/tonne,USD,2.9990,0.3124,4.0007,official,exact,file_download,FAOSTAT
DAIRY-MILK-RAW,Dairy,Milk,MA-NATIONAL,1999,,314.1000,USD/tonne,USD,3.0782,0.3141,4.0784,official,exact,file_download,FAOSTAT
DAIRY-MILK-RAW,Dairy,Milk,MA-NATIONAL,1999,,3080.0000,MAD/tonne,MAD,3.0800,0.3143,4.0808,official,exact,file_download,FAOSTAT
DAIRY-MILK-RAW,Dairy,Milk,MA-NATIONAL,1999,,101.3700,index_point,index,,,,estimated,exact,file_download,FAOSTAT
DAIRY-MILK-RAW,Dairy,Milk,MA-NATIONAL,2000,,101.3700,index_point,index,,,,estimated,exact,file_download,FAOSTAT
DAIRY-MILK-RAW,Dairy,Milk,MA-NATIONAL,2000,,289.9000,USD/tonne,USD,3.0816,0.2899,4.0070,official,exact,file_download,FAOSTAT
DAIRY-MILK-RAW,Dairy,Milk,MA-NATIONAL,2000,,3080.0000,MAD/tonne,MAD,3.0800,0.2897,4.0049,official,exact,file_download,FAOSTAT
DAIRY-MILK-RAW,Dairy,Milk,MA-NATIONAL,2001,,104.6600,index_point,index,,,,estimated,exact,file_download,FAOSTAT
DAIRY-MILK-RAW,Dairy,Milk,MA-NATIONAL,2001,,281.3000,USD/tonne,USD,3.1787,0.2813,4.1078,official,exact,file_download,FAOSTAT
DAIRY-MILK-RAW,Dairy,Milk,MA-NATIONAL,2001,,3180.0000,MAD/tonne,MAD,3.1800,0.2814,4.1095,official,exact,file_download,FAOSTAT
DAIRY-MILK-RAW,Dairy,Milk,MA-NATIONAL,2002,,288.6000,USD/tonne,USD,3.1804,0.2886,3.9982,official,exact,file_download,FAOSTAT
DAIRY-MILK-RAW,Dairy,Milk,MA-NATIONAL,2002,,104.6600,index_point,index,,,,estimated,exact,file_download,FAOSTAT
DAIRY-MILK-RAW,Dairy,Milk,MA-NATIONAL,2002,,3180.0000,MAD/tonne,MAD,3.1800,0.2886,3.9977,official,exact,file_download,FAOSTAT
DAIRY-MILK-RAW,Dairy,Milk,MA-NATIONAL,2003,,3180.0000,MAD/tonne,MAD,3.1800,0.3323,3.9516,official,exact,file_download,FAOSTAT
DAIRY-MILK-RAW,Dairy,Milk,MA-NATIONAL,2003,,332.1000,USD/tonne,USD,3.1782,0.3321,3.9493,official,exact,file_download,FAOSTAT
DAIRY-MILK-RAW,Dairy,Milk,MA-NATIONAL,2003,,104.6600,index_point,index,,,,estimated,exact,file_download,FAOSTAT
DAIRY-MILK-RAW,Dairy,Milk,MA-NATIONAL,2004,,104.6600,index_point,index,,,,estimated,exact,file_download,FAOSTAT
DAIRY-MILK-RAW,Dairy,Milk,MA-NATIONAL,2004,,3180.0000,MAD/tonne,MAD,3.1800,0.3585,3.8934,official,exact,file_download,FAOSTAT
DAIRY-MILK-RAW,Dairy,Milk,MA-NATIONAL,2004,,358.6000,USD/tonne,USD,3.1808,0.3586,3.8944,official,exact,file_download,FAOSTAT
DAIRY-MILK-RAW,Dairy,Milk,MA-NATIONAL,2005,,104.6600,index_point,index,,,,estimated,exact,file_download,FAOSTAT
DAIRY-MILK-RAW,Dairy,Milk,MA-NATIONAL,2005,,358.7000,USD/tonne,USD,3.1817,0.3587,3.8576,official,exact,file_download,FAOSTAT
DAIRY-MILK-RAW,Dairy,Milk,MA-NATIONAL,2005,,3180.0000,MAD/tonne,MAD,3.1800,0.3585,3.8555,official,exact,file_download,FAOSTAT
DAIRY-MILK-RAW,Dairy,Milk,MA-NATIONAL,2006,,104.6600,index_point,index,,,,estimated,exact,file_download,FAOSTAT
DAIRY-MILK-RAW,Dairy,Milk,MA-NATIONAL,2006,,3180.0000,MAD/tonne,MAD,3.1800,0.3614,3.7329,official,exact,file_download,FAOSTAT
DAIRY-MILK-RAW,Dairy,Milk,MA-NATIONAL,2006,,361.5000,USD/tonne,USD,3.1812,0.3615,3.7343,official,exact,file_download,FAOSTAT
DAIRY-MILK-RAW,Dairy,Milk,MA-NATIONAL,2007,,120.9400,index_point,index,,,,estimated,exact,file_download,FAOSTAT
DAIRY-MILK-RAW,Dairy,Milk,MA-NATIONAL,2008,,131.3600,index_point,index,,,,estimated,exact,file_download,FAOSTAT
DAIRY-MILK-RAW,Dairy,Milk,MA-NATIONAL,2009,,115.8400,index_point,index,,,,estimated,exact,file_download,FAOSTAT
DAIRY-MILK-RAW,Dairy,Milk,MA-NATIONAL,2010,,114.1600,index_point,index,,,,estimated,exact,file_download,FAOSTAT
DAIRY-MILK-RAW,Dairy,Milk,MA-NATIONAL,2011,,118.0000,index_point,index,,,,estimated,exact,file_download,FAOSTAT
DAIRY-MILK-RAW,Dairy,Milk,MA-NATIONAL,2012,,116.8600,index_point,index,,,,estimated,exact,file_download,FAOSTAT
DAIRY-MILK-RAW,Dairy,Milk,MA-NATIONAL,2013,,117.3200,index_point,index,,,,estimated,exact,file_download,FAOSTAT
DAIRY-MILK-RAW,Dairy,Milk,MA-NATIONAL,2014,,106.9200,index_point,index,,,,estimated,exact,file_download,FAOSTAT
DAIRY-MILK-RAW,Dairy,Milk,MA-NATIONAL,2015,,91.5800,index_point,index,,,,estimated,exact,file_download,FAOSTAT
DAIRY-MILK-RAW,Dairy,Milk,MA-NATIONAL,2016,,101.5000,index_point,index,,,,estimated,exact,file_download,FAOSTAT
DAIRY-MILK-RAW,Dairy,Milk,MA-NATIONAL,2017,,98.2100,index_point,index,,,,estimated,exact,file_download,FAOSTAT
DAIRY-MILK-RAW,Dairy,Milk,MA-NATIONAL,2018,,100.2300,index_point,index,,,,estimated,exact,file_download,FAOSTAT
DAIRY-MILK-RAW,Dairy,Milk,MA-NATIONAL,2019,,100.3200,index_point,index,,,,estimated,exact,file_download,FAOSTAT
DAIRY-MILK-RAW,Dairy,Milk,MA-NATIONAL,2020,,125.8900,index_point,index,,,,estimated,exact,file_download,FAOSTAT
DAIRY-MILK-RAW,Dairy,Milk,MA-NATIONAL,2021,,534.0000,USD/tonne,USD,4.8007,0.5340,4.6038,official,exact,file_download,FAOSTAT
DAIRY-MILK-RAW,Dairy,Milk,MA-NATIONAL,2021,,157.9800,index_point,index,,,,estimated,exact,file_download,FAOSTAT
DAIRY-MILK-RAW,Dairy,Milk,MA-NATIONAL,2021,,4800.0000,MAD/tonne,MAD,4.8000,0.5339,4.6032,official,exact,file_download,FAOSTAT
DAIRY-MILK-RAW,Dairy,Milk,MA-NATIONAL,2022,,164.5600,index_point,index,,,,estimated,exact,file_download,FAOSTAT
DAIRY-MILK-RAW,Dairy,Milk,MA-NATIONAL,2022,,5000.0000,MAD/tonne,MAD,5.0000,0.4921,4.4957,official,exact,file_download,FAOSTAT
DAIRY-MILK-RAW,Dairy,Milk,MA-NATIONAL,2022,,492.1000,USD/tonne,USD,4.9997,0.4921,4.4955,official,exact,file_download,FAOSTAT
DAIRY-MILK-RAW,Dairy,Milk,MA-NATIONAL,2023,,5600.0000,MAD/tonne,MAD,5.6000,0.5528,4.7461,official,exact,file_download,FAOSTAT
DAIRY-MILK-RAW,Dairy,Milk,MA-NATIONAL,2023,,552.7000,USD/tonne,USD,5.5989,0.5527,4.7451,official,exact,file_download,FAOSTAT
DAIRY-MILK-RAW,Dairy,Milk,MA-NATIONAL,2023,,184.3100,index_point,index,,,,estimated,exact,file_download,FAOSTAT
DAIRY-MILK-RAW,Dairy,Milk,MA-NATIONAL,2024,,190.8900,index_point,index,,,,estimated,exact,file_download,FAOSTAT
DAIRY-MILK-RAW,Dairy,Milk,MA-NATIONAL,2024,,5800.0000,MAD/tonne,MAD,5.8000,0.5829,4.8677,official,exact,file_download,FAOSTAT
DAIRY-MILK-RAW,Dairy,Milk,MA-NATIONAL,2024,,583.4000,USD/tonne,USD,5.8048,0.5834,4.8717,official,exact,file_download,FAOSTAT
DAIRY-MILK-RAW,Dairy,Milk,MA-NATIONAL,2025,,200.8700,index_point,index,,,,estimated,exact,file_download,FAOSTAT
INFLATION-NATIONAL,Indices,Inflation Rate,MA-NATIONAL,1960,,3.4243,percent,index,,,,institutional,exact,api,WORLDBANK
INFLATION-NATIONAL,Indices,Inflation Rate,MA-NATIONAL,1961,,1.7631,percent,index,,,,institutional,exact,api,WORLDBANK
INFLATION-NATIONAL,Indices,Inflation Rate,MA-NATIONAL,1962,,5.0967,percent,index,,,,institutional,exact,api,WORLDBANK
INFLATION-NATIONAL,Indices,Inflation Rate,MA-NATIONAL,1963,,5.6997,percent,index,,,,institutional,exact,api,WORLDBANK
INFLATION-NATIONAL,Indices,Inflation Rate,MA-NATIONAL,1964,,4.0215,percent,index,,,,institutional,exact,api,WORLDBANK
INFLATION-NATIONAL,Indices,Inflation Rate,MA-NATIONAL,1965,,3.4828,percent,index,,,,institutional,exact,api,WORLDBANK
INFLATION-NATIONAL,Indices,Inflation Rate,MA-NATIONAL,1966,,-1.0136,percent,index,,,,institutional,exact,api,WORLDBANK
INFLATION-NATIONAL,Indices,Inflation Rate,MA-NATIONAL,1967,,-0.7483,percent,index,,,,institutional,exact,api,WORLDBANK
INFLATION-NATIONAL,Indices,Inflation Rate,MA-NATIONAL,1968,,0.4365,percent,index,,,,institutional,exact,api,WORLDBANK
INFLATION-NATIONAL,Indices,Inflation Rate,MA-NATIONAL,1969,,2.9499,percent,index,,,,institutional,exact,api,WORLDBANK
INFLATION-NATIONAL,Indices,Inflation Rate,MA-NATIONAL,1970,,1.2792,percent,index,,,,institutional,exact,api,WORLDBANK
INFLATION-NATIONAL,Indices,Inflation Rate,MA-NATIONAL,1971,,4.1554,percent,index,,,,institutional,exact,api,WORLDBANK
INFLATION-NATIONAL,Indices,Inflation Rate,MA-NATIONAL,1972,,3.7592,percent,index,,,,institutional,exact,api,WORLDBANK
INFLATION-NATIONAL,Indices,Inflation Rate,MA-NATIONAL,1973,,4.0846,percent,index,,,,institutional,exact,api,WORLDBANK
INFLATION-NATIONAL,Indices,Inflation Rate,MA-NATIONAL,1974,,17.5568,percent,index,,,,institutional,exact,api,WORLDBANK
INFLATION-NATIONAL,Indices,Inflation Rate,MA-NATIONAL,1975,,7.9183,percent,index,,,,institutional,exact,api,WORLDBANK
INFLATION-NATIONAL,Indices,Inflation Rate,MA-NATIONAL,1976,,8.5022,percent,index,,,,institutional,exact,api,WORLDBANK
INFLATION-NATIONAL,Indices,Inflation Rate,MA-NATIONAL,1977,,12.5970,percent,index,,,,institutional,exact,api,WORLDBANK
INFLATION-NATIONAL,Indices,Inflation Rate,MA-NATIONAL,1978,,9.7160,percent,index,,,,institutional,exact,api,WORLDBANK
INFLATION-NATIONAL,Indices,Inflation Rate,MA-NATIONAL,1979,,8.3314,percent,index,,,,institutional,exact,api,WORLDBANK
INFLATION-NATIONAL,Indices,Inflation Rate,MA-NATIONAL,1980,,9.4084,percent,index,,,,institutional,exact,api,WORLDBANK
INFLATION-NATIONAL,Indices,Inflation Rate,MA-NATIONAL,1981,,12.4925,percent,index,,,,institutional,exact,api,WORLDBANK
INFLATION-NATIONAL,Indices,Inflation Rate,MA-NATIONAL,1982,,10.5278,percent,index,,,,institutional,exact,api,WORLDBANK
INFLATION-NATIONAL,Indices,Inflation Rate,MA-NATIONAL,1983,,6.2079,percent,index,,,,institutional,exact,api,WORLDBANK
INFLATION-NATIONAL,Indices,Inflation Rate,MA-NATIONAL,1984,,12.4476,percent,index,,,,institutional,exact,api,WORLDBANK
INFLATION-NATIONAL,Indices,Inflation Rate,MA-NATIONAL,1985,,7.7286,percent,index,,,,institutional,exact,api,WORLDBANK
INFLATION-NATIONAL,Indices,Inflation Rate,MA-NATIONAL,1986,,8.7336,percent,index,,,,institutional,exact,api,WORLDBANK
INFLATION-NATIONAL,Indices,Inflation Rate,MA-NATIONAL,1987,,2.6987,percent,index,,,,institutional,exact,api,WORLDBANK
INFLATION-NATIONAL,Indices,Inflation Rate,MA-NATIONAL,1988,,2.3691,percent,index,,,,institutional,exact,api,WORLDBANK
INFLATION-NATIONAL,Indices,Inflation Rate,MA-NATIONAL,1989,,3.2600,percent,index,,,,institutional,exact,api,WORLDBANK
INFLATION-NATIONAL,Indices,Inflation Rate,MA-NATIONAL,1990,,6.7826,percent,index,,,,institutional,exact,api,WORLDBANK
